Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
TRANSFER,0,0,-664.9699707,379.980011,Shipping on time,0,45,Fishing,New Braunfels,EE. UU.,XXXXXXXXX,Kathy,10167,Little,XXXXXXXXX,Consumer,TX,7381 Cozy Horse Path,78130,7,Fan Shop,29.69708443,-98.12406158,LATAM,Chinandega,Nicaragua,10167,1/6/15 6:28,362,1004,20,0.050000001,905,399.980011,-1.75,1,399.980011,379.980011,-664.9699707,Central America,Chinandega,PROCESSING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/6/15 18:28,Same Day
TRANSFER,0,0,50.70000076,150,Shipping on time,0,24,Women's Apparel,New Braunfels,EE. UU.,XXXXXXXXX,Kathy,10167,Little,XXXXXXXXX,Consumer,TX,7381 Cozy Horse Path,78130,5,Golf,29.69708443,-98.12406158,LATAM,Chinandega,Nicaragua,10167,1/6/15 6:28,362,502,50,0.25,906,50,0.340000004,4,200,150,50.70000076,Central America,Chinandega,PROCESSING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/6/15 18:28,Same Day
TRANSFER,0,0,32.45000076,124.7900009,Shipping on time,0,18,Men's Footwear,New Braunfels,EE. UU.,XXXXXXXXX,Kathy,10167,Little,XXXXXXXXX,Consumer,TX,7381 Cozy Horse Path,78130,4,Apparel,29.69708443,-98.12406158,LATAM,Chinandega,Nicaragua,10167,1/6/15 6:28,362,403,5.199999809,0.039999999,907,129.9900055,0.25999999,1,129.9900055,124.7900009,32.45000076,Central America,Chinandega,PROCESSING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/6/15 18:28,Same Day
CASH,0,0,-652.7700195,383.980011,Shipping on time,0,45,Fishing,West Haven,EE. UU.,XXXXXXXXX,Samantha,3619,Smith,XXXXXXXXX,Consumer,CT,9084 Noble Horse Crescent,6516,7,Fan Shop,41.27688217,-72.96446991,LATAM,Chinandega,Nicaragua,3619,1/6/15 6:49,363,1004,16,0.039999999,910,399.980011,-1.700000048,1,399.980011,383.980011,-652.7700195,Central America,Chinandega,CLOSED,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/6/15 18:49,Same Day
CASH,0,0,43.65999985,165.9900055,Shipping on time,0,48,Water Sports,West Haven,EE. UU.,XXXXXXXXX,Samantha,3619,Smith,XXXXXXXXX,Consumer,CT,9084 Noble Horse Crescent,6516,7,Fan Shop,41.27688217,-72.96446991,LATAM,Chinandega,Nicaragua,3619,1/6/15 6:49,363,1073,34,0.170000002,908,199.9900055,0.25999999,1,199.9900055,165.9900055,43.65999985,Central America,Chinandega,CLOSED,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,1/6/15 18:49,Same Day
CASH,0,0,-151.1799927,188.9799957,Shipping on time,0,9,Cardio Equipment,West Haven,EE. UU.,XXXXXXXXX,Samantha,3619,Smith,XXXXXXXXX,Consumer,CT,9084 Noble Horse Crescent,6516,3,Footwear,41.27688217,-72.96446991,LATAM,Chinandega,Nicaragua,3619,1/6/15 6:49,363,191,11,0.059999999,909,99.98999786,-0.800000012,2,199.9799957,188.9799957,-151.1799927,Central America,Chinandega,CLOSED,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1/6/15 18:49,Same Day
CASH,0,0,-132.9900055,189.9799957,Shipping on time,0,9,Cardio Equipment,West Haven,EE. UU.,XXXXXXXXX,Samantha,3619,Smith,XXXXXXXXX,Consumer,CT,9084 Noble Horse Crescent,6516,3,Footwear,41.27688217,-72.96446991,LATAM,Chinandega,Nicaragua,3619,1/6/15 6:49,363,191,10,0.050000001,911,99.98999786,-0.699999988,2,199.9799957,189.9799957,-132.9900055,Central America,Chinandega,CLOSED,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1/6/15 18:49,Same Day
TRANSFER,5,4,193.9900055,387.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Mary,6035,Craig,XXXXXXXXX,Consumer,PR,8081 Cozy Edge,725,7,Fan Shop,18.20520783,-66.37054443,LATAM,Chinandega,Nicaragua,6035,1/6/15 7:10,364,1004,12,0.029999999,912,399.980011,0.5,1,399.980011,387.980011,193.9900055,Central America,Chinandega,PROCESSING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/11/15 7:10,Standard Class
TRANSFER,5,4,20.87999916,43.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,6035,Craig,XXXXXXXXX,Consumer,PR,8081 Cozy Edge,725,5,Golf,18.20520783,-66.37054443,LATAM,Chinandega,Nicaragua,6035,1/6/15 7:10,364,502,6.5,0.129999995,913,50,0.479999989,1,50,43.5,20.87999916,Central America,Chinandega,PROCESSING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/11/15 7:10,Standard Class
PAYMENT,6,4,1.25999999,126.0899963,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,2400,Smith,XXXXXXXXX,Consumer,PR,9140 Gentle Moor,725,4,Apparel,18.28143311,-66.3705368,LATAM,Brasília,Brasil,2400,1/6/15 7:31,365,403,3.900000095,0.029999999,914,129.9900055,0.01,1,129.9900055,126.0899963,1.25999999,South America,Distrito Federal,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/12/15 7:31,Standard Class
PAYMENT,2,4,-53.11999893,127.3899994,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,4422,Schwartz,XXXXXXXXX,Corporate,PR,2676 Velvet Common,725,4,Apparel,18.20640945,-66.37052918,LATAM,Brasília,Brasil,4422,1/6/15 7:52,366,403,2.599999905,0.02,917,129.9900055,-0.419999987,1,129.9900055,127.3899994,-53.11999893,South America,Distrito Federal,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/8/15 7:52,Standard Class
PAYMENT,2,4,45.36000061,167.9900055,Advance shipping,0,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Mary,4422,Schwartz,XXXXXXXXX,Corporate,PR,2676 Velvet Common,725,7,Fan Shop,18.20640945,-66.37052918,LATAM,Brasília,Brasil,4422,1/6/15 7:52,366,1073,32,0.159999996,916,199.9900055,0.270000011,1,199.9900055,167.9900055,45.36000061,South America,Distrito Federal,PENDING_PAYMENT,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,1/8/15 7:52,Standard Class
PAYMENT,2,4,56.68999863,151.1699982,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,4422,Schwartz,XXXXXXXXX,Corporate,PR,2676 Velvet Common,725,4,Apparel,18.20640945,-66.37052918,LATAM,Brasília,Brasil,4422,1/6/15 7:52,366,365,28.79999924,0.159999996,915,59.99000168,0.379999995,3,179.9700012,151.1699982,56.68999863,South America,Distrito Federal,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/8/15 7:52,Standard Class
TRANSFER,3,4,49.38000107,100.7699966,Advance shipping,0,29,Shop By Sport,Hayward,EE. UU.,XXXXXXXXX,Mary,8730,Smith,XXXXXXXXX,Corporate,CA,5166 Middle Circuit,94541,5,Golf,37.67551041,-122.0496826,LATAM,Maturín,Venezuela,8730,1/6/15 8:13,367,627,19.20000076,0.159999996,918,39.99000168,0.49000001,3,119.9700012,100.7699966,49.38000107,South America,Monagas,PROCESSING,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1/9/15 8:13,Standard Class
TRANSFER,3,4,65.58000183,163.9600067,Advance shipping,0,26,Girls' Apparel,Hayward,EE. UU.,XXXXXXXXX,Mary,8730,Smith,XXXXXXXXX,Corporate,CA,5166 Middle Circuit,94541,5,Golf,37.67551041,-122.0496826,LATAM,Maturín,Venezuela,8730,1/6/15 8:13,367,572,35.99000168,0.180000007,921,39.99000168,0.400000006,5,199.9499969,163.9600067,65.58000183,South America,Monagas,PROCESSING,,572,26,,http://images.acmesports.sports/TYR+Boys%27+Team+Digi+Jammer,TYR Boys' Team Digi Jammer,39.99000168,0,1/9/15 8:13,Standard Class
TRANSFER,3,4,23.38999939,71.98000336,Advance shipping,0,29,Shop By Sport,Hayward,EE. UU.,XXXXXXXXX,Mary,8730,Smith,XXXXXXXXX,Corporate,CA,5166 Middle Circuit,94541,5,Golf,37.67551041,-122.0496826,LATAM,Maturín,Venezuela,8730,1/6/15 8:13,367,627,8,0.100000001,922,39.99000168,0.330000013,2,79.98000336,71.98000336,23.38999939,South America,Monagas,PROCESSING,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1/9/15 8:13,Standard Class
TRANSFER,3,4,66.63999939,391.980011,Advance shipping,0,45,Fishing,Hayward,EE. UU.,XXXXXXXXX,Mary,8730,Smith,XXXXXXXXX,Corporate,CA,5166 Middle Circuit,94541,7,Fan Shop,37.67551041,-122.0496826,LATAM,Maturín,Venezuela,8730,1/6/15 8:13,367,1004,8,0.02,919,399.980011,0.170000002,1,399.980011,391.980011,66.63999939,South America,Monagas,PROCESSING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/9/15 8:13,Standard Class
TRANSFER,3,4,11.32999992,191.9799957,Advance shipping,0,9,Cardio Equipment,Hayward,EE. UU.,XXXXXXXXX,Mary,8730,Smith,XXXXXXXXX,Corporate,CA,5166 Middle Circuit,94541,3,Footwear,37.67551041,-122.0496826,LATAM,Maturín,Venezuela,8730,1/6/15 8:13,367,191,8,0.039999999,920,99.98999786,0.059999999,2,199.9799957,191.9799957,11.32999992,South America,Monagas,PROCESSING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1/9/15 8:13,Standard Class
DEBIT,4,4,-155.2400055,269.980011,Shipping on time,0,43,Camping & Hiking,Indianapolis,EE. UU.,XXXXXXXXX,Daniel,5783,Smith,XXXXXXXXX,Consumer,IN,4746 Quaking Bear Valley,46227,7,Fan Shop,39.64605331,-86.11961365,LATAM,La Ceiba,Honduras,5783,1/6/15 8:34,368,957,30,0.100000001,925,299.980011,-0.579999983,1,299.980011,269.980011,-155.2400055,Central America,Atlántida,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/10/15 8:34,Standard Class
DEBIT,4,4,41.75,143.9600067,Shipping on time,0,37,Electronics,Indianapolis,EE. UU.,XXXXXXXXX,Daniel,5783,Smith,XXXXXXXXX,Consumer,IN,4746 Quaking Bear Valley,46227,6,Outdoors,39.64605331,-86.11961365,LATAM,La Ceiba,Honduras,5783,1/6/15 8:34,368,828,16,0.100000001,924,31.98999977,0.289999992,5,159.9499969,143.9600067,41.75,Central America,Atlántida,COMPLETE,,828,37,,http://images.acmesports.sports/Bridgestone+e6+Straight+Distance+NFL+San+Diego+Chargers...,Bridgestone e6 Straight Distance NFL San Dieg,31.98999977,0,1/10/15 8:34,Standard Class
DEBIT,4,4,63.06000137,128.6900024,Shipping on time,0,18,Men's Footwear,Indianapolis,EE. UU.,XXXXXXXXX,Daniel,5783,Smith,XXXXXXXXX,Consumer,IN,4746 Quaking Bear Valley,46227,4,Apparel,39.64605331,-86.11961365,LATAM,La Ceiba,Honduras,5783,1/6/15 8:34,368,403,1.299999952,0.01,923,129.9900055,0.49000001,1,129.9900055,128.6900024,63.06000137,Central America,Atlántida,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/10/15 8:34,Standard Class
DEBIT,4,4,-25.12999916,105.5800018,Shipping on time,0,17,Cleats,Indianapolis,EE. UU.,XXXXXXXXX,Daniel,5783,Smith,XXXXXXXXX,Consumer,IN,4746 Quaking Bear Valley,46227,4,Apparel,39.64605331,-86.11961365,LATAM,La Ceiba,Honduras,5783,1/6/15 8:34,368,365,14.39999962,0.119999997,926,59.99000168,-0.239999995,2,119.9800034,105.5800018,-25.12999916,Central America,Atlántida,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/10/15 8:34,Standard Class
PAYMENT,6,4,-27.98999977,152.9700012,Late delivery,1,17,Cleats,Hialeah,EE. UU.,XXXXXXXXX,Mary,4791,Patton,XXXXXXXXX,Consumer,FL,4696 Shady Mount,33010,4,Apparel,25.82266045,-80.28019714,LATAM,La Ceiba,Honduras,4791,1/6/15 9:16,370,365,27,0.150000006,927,59.99000168,-0.180000007,3,179.9700012,152.9700012,-27.98999977,Central America,Atlántida,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/12/15 9:16,Standard Class
PAYMENT,6,4,-109.5999985,156.5700073,Late delivery,1,17,Cleats,Hialeah,EE. UU.,XXXXXXXXX,Mary,4791,Patton,XXXXXXXXX,Consumer,FL,4696 Shady Mount,33010,4,Apparel,25.82266045,-80.28019714,LATAM,La Ceiba,Honduras,4791,1/6/15 9:16,370,365,23.39999962,0.129999995,928,59.99000168,-0.699999988,3,179.9700012,156.5700073,-109.5999985,Central America,Atlántida,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/12/15 9:16,Standard Class
DEBIT,3,4,47.18999863,129.9900055,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Keith,776,Smith,XXXXXXXXX,Consumer,PR,8044 Merry Landing,725,4,Apparel,18.2275734,-66.04399109,LATAM,Saltillo,México,776,1/6/15 9:58,372,403,0,0,929,129.9900055,0.360000014,1,129.9900055,129.9900055,47.18999863,Central America,Coahuila,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/9/15 9:58,Standard Class
DEBIT,3,4,51.86999893,272.980011,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Keith,776,Smith,XXXXXXXXX,Consumer,PR,8044 Merry Landing,725,7,Fan Shop,18.2275734,-66.04399109,LATAM,Saltillo,México,776,1/6/15 9:58,372,957,27,0.090000004,930,299.980011,0.189999998,1,299.980011,272.980011,51.86999893,Central America,Coahuila,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/9/15 9:58,Standard Class
TRANSFER,4,2,36.70999908,107.9800034,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Barbara,3630,King,XXXXXXXXX,Corporate,PR,3450 Quiet Hickory Harbour,725,4,Apparel,18.28982925,-66.37052918,LATAM,Saltillo,México,3630,1/6/15 10:19,373,365,12,0.100000001,934,59.99000168,0.340000004,2,119.9800034,107.9800034,36.70999908,Central America,Coahuila,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/10/15 10:19,Second Class
TRANSFER,4,2,-0.589999974,45,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Barbara,3630,King,XXXXXXXXX,Corporate,PR,3450 Quiet Hickory Harbour,725,5,Golf,18.28982925,-66.37052918,LATAM,Saltillo,México,3630,1/6/15 10:19,373,502,5,0.100000001,933,50,-0.01,1,50,45,-0.589999974,Central America,Coahuila,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/10/15 10:19,Second Class
TRANSFER,4,2,5.5,44,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Barbara,3630,King,XXXXXXXXX,Corporate,PR,3450 Quiet Hickory Harbour,725,5,Golf,18.28982925,-66.37052918,LATAM,Saltillo,México,3630,1/6/15 10:19,373,502,6,0.119999997,932,50,0.129999995,1,50,44,5.5,Central America,Coahuila,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/10/15 10:19,Second Class
TRANSFER,4,2,190.0700073,395.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Barbara,3630,King,XXXXXXXXX,Corporate,PR,3450 Quiet Hickory Harbour,725,7,Fan Shop,18.28982925,-66.37052918,LATAM,Saltillo,México,3630,1/6/15 10:19,373,1004,4,0.01,931,399.980011,0.479999989,1,399.980011,395.980011,190.0700073,Central America,Coahuila,PENDING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/10/15 10:19,Second Class
TRANSFER,6,2,10.46000004,22.73999977,Late delivery,1,5,Lacrosse,San Benito,EE. UU.,XXXXXXXXX,Jane,6561,Day,XXXXXXXXX,Corporate,TX,6197 Clear Close,78586,2,Fitness,26.140728,-97.66805267,LATAM,Saltillo,México,6561,1/6/15 11:01,375,93,2.25,0.090000004,936,24.98999977,0.460000008,1,24.98999977,22.73999977,10.46000004,Central America,Coahuila,PROCESSING,,93,5,,http://images.acmesports.sports/Under+Armour+Men%27s+Tech+II+T-Shirt,Under Armour Men's Tech II T-Shirt,24.98999977,0,1/12/15 11:01,Second Class
TRANSFER,6,2,32.24000168,68.59999847,Late delivery,1,26,Girls' Apparel,San Benito,EE. UU.,XXXXXXXXX,Jane,6561,Day,XXXXXXXXX,Corporate,TX,6197 Clear Close,78586,5,Golf,26.140728,-97.66805267,LATAM,Saltillo,México,6561,1/6/15 11:01,375,565,1.399999976,0.02,935,70,0.469999999,1,70,68.59999847,32.24000168,Central America,Coahuila,PROCESSING,,565,26,,http://images.acmesports.sports/adidas+Youth+Germany+Black%2FRed+Away+Match+Soccer+Jersey,adidas Youth Germany Black/Red Away Match Soc,70,0,1/12/15 11:01,Second Class
TRANSFER,2,2,61.13999939,235.1600037,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,1369,Walker,XXXXXXXXX,Consumer,PR,1551 Fallen Ridge,725,4,Apparel,18.24028969,-66.37051392,LATAM,Santo Domingo,República Dominicana,1369,1/6/15 11:22,376,365,4.800000191,0.02,938,59.99000168,0.25999999,4,239.9600067,235.1600037,61.13999939,Caribbean,Santo Domingo,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/8/15 11:22,Second Class
TRANSFER,2,2,-63.70000076,91,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,1369,Walker,XXXXXXXXX,Consumer,PR,1551 Fallen Ridge,725,5,Golf,18.24028969,-66.37051392,LATAM,Santo Domingo,República Dominicana,1369,1/6/15 11:22,376,502,9,0.090000004,940,50,-0.699999988,2,100,91,-63.70000076,Caribbean,Santo Domingo,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50,0,1/8/15 11:22,Second Class
TRANSFER,2,2,-293.1900024,399.980011,Shipping on time,0,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Mary,1369,Walker,XXXXXXXXX,Consumer,PR,1551 Fallen Ridge,725,7,Fan Shop,18.24028969,-66.37051392,LATAM,Santo Domingo,República Dominicana,1369,1/6/15 11:22,376,1004,0,0,939,399.980011,-0.730000019,1,399.980011,399.980011,-293.1900024,Caribbean,Santo Domingo,PENDING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/8/15 11:22,Second Class
TRANSFER,2,2,13.18999958,45.47999954,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,XXXXXXXXX,Mary,1369,Walker,XXXXXXXXX,Consumer,PR,1551 Fallen Ridge,725,7,Fan Shop,18.24028969,-66.37051392,LATAM,Santo Domingo,República Dominicana,1369,1/6/15 11:22,376,1014,4.5,0.090000004,937,49.97999954,0.289999992,1,49.97999954,45.47999954,13.18999958,Caribbean,Santo Domingo,PENDING,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/8/15 11:22,Second Class
TRANSFER,3,2,2.039999962,169.9900055,Late delivery,1,48,Water Sports,La Habra,EE. UU.,XXXXXXXXX,Mary,514,Johnson,XXXXXXXXX,Corporate,CA,1621 Quaking Oak Run,90631,7,Fan Shop,38.28607559,-122.3601685,LATAM,Santo Domingo,República Dominicana,514,1/6/15 11:43,377,1073,30,0.150000006,941,199.9900055,0.01,1,199.9900055,169.9900055,2.039999962,Caribbean,Santo Domingo,PROCESSING,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,1/9/15 11:43,Second Class
PAYMENT,4,2,52.20000076,173.9900055,Late delivery,1,48,Water Sports,Philadelphia,EE. UU.,XXXXXXXXX,Mary,10071,Lawrence,XXXXXXXXX,Corporate,PA,5768 Jagged Zephyr Port,19124,7,Fan Shop,40.01562119,-75.08410645,LATAM,Tlalnepantla,México,10071,1/6/15 12:04,378,1073,26,0.129999995,945,199.9900055,0.300000012,1,199.9900055,173.9900055,52.20000076,Central America,México,PENDING_PAYMENT,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,1/10/15 12:04,Second Class
PAYMENT,4,2,-1.610000014,25.59000015,Late delivery,1,37,Electronics,Philadelphia,EE. UU.,XXXXXXXXX,Mary,10071,Lawrence,XXXXXXXXX,Corporate,PA,5768 Jagged Zephyr Port,19124,6,Outdoors,40.01562119,-75.08410645,LATAM,Tlalnepantla,México,10071,1/6/15 12:04,378,835,6.400000095,0.200000003,944,31.98999977,-0.059999999,1,31.98999977,25.59000015,-1.610000014,Central America,México,PENDING_PAYMENT,,835,37,,http://images.acmesports.sports/Bridgestone+e6+Straight+Distance+NFL+Carolina+Panthers+Golf...,Bridgestone e6 Straight Distance NFL Carolina,31.98999977,0,1/10/15 12:04,Second Class
PAYMENT,4,2,13.01000023,46.47999954,Late delivery,1,46,Indoor/Outdoor Games,Philadelphia,EE. UU.,XXXXXXXXX,Mary,10071,Lawrence,XXXXXXXXX,Corporate,PA,5768 Jagged Zephyr Port,19124,7,Fan Shop,40.01562119,-75.08410645,LATAM,Tlalnepantla,México,10071,1/6/15 12:04,378,1014,3.5,0.07,942,49.97999954,0.280000001,1,49.97999954,46.47999954,13.01000023,Central America,México,PENDING_PAYMENT,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/10/15 12:04,Second Class
PAYMENT,4,2,8.970000267,101.9700012,Late delivery,1,29,Shop By Sport,Philadelphia,EE. UU.,XXXXXXXXX,Mary,10071,Lawrence,XXXXXXXXX,Corporate,PA,5768 Jagged Zephyr Port,19124,5,Golf,40.01562119,-75.08410645,LATAM,Tlalnepantla,México,10071,1/6/15 12:04,378,627,18,0.150000006,943,39.99000168,0.090000004,3,119.9700012,101.9700012,8.970000267,Central America,México,PENDING_PAYMENT,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1/10/15 12:04,Second Class
DEBIT,2,4,7.199999809,95.94999695,Advance shipping,0,36,Golf Balls,Charlotte,EE. UU.,XXXXXXXXX,Mary,5756,Osborn,XXXXXXXXX,Consumer,NC,7787 Lazy Corners,28205,6,Outdoors,35.21258926,-80.79562378,LATAM,Ijuí,Brasil,5756,1/6/15 13:07,381,810,4,0.039999999,946,19.98999977,0.079999998,5,99.94999695,95.94999695,7.199999809,South America,Rio Grande do Sul,ON_HOLD,,810,36,,http://images.acmesports.sports/Glove+It+Women%27s+Mod+Oval+Golf+Glove,Glove It Women's Mod Oval Golf Glove,19.98999977,0,1/8/15 13:07,Standard Class
TRANSFER,3,2,137.9900055,299.9899902,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Brian,8143,Smith,XXXXXXXXX,Consumer,PR,9089 Misty Pioneer Knoll,725,7,Fan Shop,18.24753761,-66.37054443,LATAM,Tijuana,México,8143,1/6/15 13:28,382,1004,100,0.25,947,399.980011,0.460000008,1,399.980011,299.9899902,137.9900055,Central America,Baja California,PROCESSING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/9/15 13:28,Second Class
